id,0
K751808,9.026349e-06
K837351,0.0005860508
K548114,0.046015784
K736156,1.7158683e-05
K508080,0.0010442024
K823422,0.0005423271
K912220,0.10558305
K917925,0.99557686
K857768,2.0946269e-05
K733855,0.005841032
K530927,4.7498892e-05
K689281,0.8666588
K779910,0.000734168
K696152,0.5317036
K984423,3.6830603e-05
K521601,0.0012227423
K805248,0.35696417
K896458,0.0023510542
K802487,0.0002073751
K619527,1.5305995e-05
K653124,4.968894e-05
K977125,0.00042107084
K885860,2.4296973e-05
K669676,0.99957055
K915073,0.0013958006
K632791,0.002362309
K815141,0.009017079
K867693,0.00044272505
K961174,0.0009223792
K688992,0.003272614
K547786,0.0067684334
K726310,0.029404985
K963760,7.7634036e-07
K926609,0.00011090056
K884651,0.00044068793
K644620,0.9383667
K677219,0.00029985353
K725038,0.0009103891
K884425,7.192705e-05
K891429,0.0052640527
K838479,0.0013758196
K526004,0.011704213
K763596,0.9882218
K990929,0.9998777
K954837,0.79613084
K718970,2.515717e-05
K888726,0.0013786252
K994955,8.93841e-05
K633153,0.0004616063
K928121,7.154301e-05
K953945,0.115870245
K709629,0.0001645544
K694845,9.166831e-06
K963281,0.005160935
K874326,7.9189376e-05
K641920,0.0053173145
K890217,0.9996511
K548035,0.000450544
K723452,0.0009091201
K948363,8.863152e-06
K820239,0.00033812172
K896590,0.6295095
K932037,0.00029231302
K937754,0.35410658
K774408,0.0021325184
K539470,0.00035198632
K518293,8.016548e-05
K786774,0.0012483032
K720003,0.009315956
K609473,0.00031443647
K982436,1.7314826e-05
K614020,0.0057527116
K874108,0.18707417
K977085,0.014173298
K947599,0.0025382023
K888551,0.40707937
K700222,3.8882213e-06
K674517,0.00067215104
K951596,0.003268706
K834937,0.9933507
K855476,9.094098e-06
K833208,0.970747
K763287,0.0017626984
K503978,0.4644534
K591416,0.0020696123
K558625,0.00024326322
K613758,0.0013460418
K651230,0.9336439
K813321,0.73643607
K604105,0.0007598451
K877024,0.5885871
K984122,0.00042302796
K889986,0.001379006
K794185,0.3243129
K557118,0.25426757
K914279,3.86079e-05
K661078,0.66087055
K693776,4.183914e-05
K534207,5.6674166e-06
K877484,0.99897575
K610918,1.2659583e-05
K575118,6.7728324e-05
K781836,0.076592565
K740446,0.0008049442
K777229,3.9674138e-08
K645863,0.008686618
K975623,0.70955193
K973462,0.022155935
K754902,2.6480137e-05
K602728,0.0001799856
K527217,8.72522e-05
K536045,0.8630249
K648967,0.0001564562
K794589,0.001183596
K626635,0.96330786
K920875,0.007451193
K987278,0.011059319
K834490,0.0005611577
K798363,0.07300037
K907249,0.022521663
K686713,0.00040856315
K955872,6.1940586e-06
K984811,0.00023187757
K676484,6.137766e-05
K876097,9.125591e-06
K738209,0.0005520357
K995912,0.028453626
K648054,8.86409e-06
K970986,0.02326975
K688465,3.3005894e-05
K618821,0.0014927307
K517990,0.00046467347
K650218,0.00083708635
K573337,0.0005265283
K939159,0.00022002091
K662189,0.0060889223
K608686,0.0014819567
K524468,0.9410902
K644051,0.0021786315
K856737,0.0008809491
K546575,0.0009227365
K984464,0.00064490666
K776034,0.0007361328
K663765,0.05616109
K848337,0.00016643935
K921077,0.99914753
K972618,5.1735424e-05
K594517,0.009627353
K808518,0.37804782
K544136,0.010926151
K687788,7.8918514e-05
K871344,0.010155052
K669598,0.037586696
K755360,0.0004080822
K949342,0.00010906276
K976992,4.139074e-05
K637949,4.3220996e-05
K518995,1.3319021e-05
K726877,0.0026731142
K960270,0.010088615
K640917,0.00050156785
K513072,0.002231735
K502427,0.44844997
K598923,6.652371e-05
K935230,0.9957743
K844627,0.0020659822
K722310,1.0481616e-06
K621204,0.99850047
K519636,9.823122e-06
K512650,0.0013061197
K528735,0.03437749
K936595,1.7355476e-05
K760157,4.1604395e-05
K913520,1.8522685e-05
K973737,0.0014592627
K601120,0.00029827765
K585097,0.03232496
K804102,8.724446e-05
K991376,0.0036294456
K656320,0.0007085645
K626435,0.0034575793
K662122,0.00017569496
K647819,0.98855376
K952181,0.0014109974
K768115,0.024083402
K617950,0.010463866
K967465,0.0001697003
K511776,0.0011874083
K992718,0.010445825
K982915,4.636688e-06
K796444,6.924645e-06
K523610,0.0004577209
K901596,0.0018062519
K972682,2.394469e-05
K777234,3.4224595e-05
K813890,0.8721351
K870464,0.009989152
K610806,0.00015268926
K819293,0.9295313
K543895,0.0032252378
K898745,0.00028482953
K864139,0.00014728535
K599416,0.52574
K994750,0.00011982231
K930746,9.506526e-05
K710171,0.00026295913
K845754,0.012064278
K967305,5.9710055e-06
K643845,0.0010345825
K932627,0.0010253511
K979445,0.5069621
K728236,4.307525e-05
K808239,0.00013128054
K501879,0.99774253
K926895,0.010521722
K542969,1.3319462e-07
K564321,0.00076255616
K901910,4.6548335e-05
K908190,0.0019382954
K746181,0.0029834586
K567858,0.00024403264
K656264,0.9352545
K757252,1.2060412e-05
K705885,1.3544215e-05
K876878,0.00042431997
